btc_height,btc_header_hash,btc_prev_hash,btc_time,btc_bits,coinbase_scriptsig_hex,coinbase_outputs,btc_header_hex,child_height,child_block_hash,child_header_hex,child_block_time,child_nbits,classification,validation_status,expected_nbits
614207,0000000000000000000305f9d4c42f2b52ff4fbdbcc6465f38082467aa31b78e,000000000000000000028a774f203dd848acf80c9c5d0b0bf3f75812861549d5,1579807653,17130c78,033f5f092cfabe6d6d339770986173c76ec853d76d7693d8a74f0ff80b4881baff4abf55e9a3f7199a10000000f09f909f00134d696e656420627920737a77777568616931380000000000000000000000000000000000000000000000000500fbb2d45d,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY;6a24aa21a9ed3b7db5a3b96bef330e0618935137f7046b36c1c51362d8d1f1aada4e9c464c05080000000000000000;6a4c2952534b424c4f434b3a5326d6e32acfa8eebbe71597b56f2a1a84a826ae0d235f6a56c4da2e001f67b5;6a24b9e11b6df7fb453d06fe62e2b3bd402a21104729e47035c92b7f571f038e8eb64f60d61f,00e0ff3fd54915861258f7f30b0b5d9c0cf8ac48d83d204f778a020000000000000000001c22774742c209c678881aa8950471d7ac3165dc8967da9044221a443fb3ca9ba5f3295e780c1317e6aa23c1,1531818,6d879abfb66c4851a3be12ba2d2308a98682ad8959b93950ebfea6a1b9a0245a,00000020a1a8c79403426dd89001e5c25df293d81c9a10f570f08b09c703f245884d98798a74aae93c649ebe9794c8bc530490c0aa870367662c79038e4be05ec9841d4f6af3295e0000000000000000,1579807594,18028da9,stale,VALID,17130c78
616960,000000000000000000108f0e774fe41d100725f0ca3eea0b205d3c5912dbe7f3,0000000000000000000ddf49d8ae918c80f31611afed035a9761f7d6b678240e,1581447243,17121ad4,03006a092cfabe6d6d9d9810f748e2e243ef33f25a1fe1ec12d4ab048ec8d813bb64cdd5c6e160074510000000f09f909f00144d696e6564206279206d6f68616d61647368697200000000000000000000000000000000000000000000000500965a2900,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY;6a24aa21a9edf22a99c943308802da60fec4c4c5b116d3c683d6bc3019f8ddd498bb563bfc2a080000000000000000;6a4c2952534b424c4f434b3a3cc0ea99ac1be91985dfcb8611aebb63ae87362807e01a0c9abb2b2c0020268f;6a24b9e11b6da913b68114ad89e8bd9b35797de3c6ca4b9f244af5e84a7c42dc90070b01cd96,000000200e2478b6d6f761975a03edaf1116f3808c91aed849df0d00000000000000000016eb8f4d059fb382bb9bfe1e0653d00943df8d9be2e6b1ebbddc6be1f2ae8fcd4bf8425ed41a1217caba206c,1583820,c9a196aa5d8a2f5c21366d1ca8c2c5744c6a53b06f6a367bdf582468d758587d,00000020bf2fc098d8fb2bd33deff64953f8b90498652e9520ff5398f0c7705bf11dc891c316f04171974c6c0731961365ff7e5007a611bd8d4bd4fc7a1257fb0f2f34823bf8425e0000000000000000,1581447227,180576fc,stale,VALID,17121ad4
621425,00000000000000000008d9cc7e483ac336aaa8f792250f17264b948ab9398a2f,0000000000000000000160a7bf348fc4960898be32d009d8a7050275d684f3bf,1584065465,17110119,03717b092cfabe6d6d83864392741dbad32b855ece95ddc6f7da10ee95b230e125685796339f62092110000000f09f909f00134d696e656420627920686173683533333030310000000000000000000000000000000000000000000000000500420a0000,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY;6a24aa21a9ed00aa2af3d850def0e84db0fd5ba96a4e1df3c823b3486dcb74344334e2de4f2c080000000000000000;6a4c2952534b424c4f434b3a57b1dc4868deb015b08d260010260d9be803820d29fd7cee3b9ea41d00215add;6a24b9e11b6d3e67039e4a1816a477a8d8f64ab8598709f447bab6c0f0d6b8a8204c828d50ae,00200020bff384d6750205a7d809d032be980896c48f34bfa760010000000000000000007f2023053eedf41781d2ade02a7e28487b21f520d2a40780b50bc670b244ffdab9eb6a5e19011117dd2cf10d,1666857,711f5f3834657da739c248b90356a64301672eda3c3fa17a40d13f51b4e8d6d2,00000020d322fac7dc68c2a6462681b51d4715a6a3150f68222b86dabd583251b89e6e281f795a5b9c7c7355fc555dd08b2bafdc65658193d3557663081209cf06779d51b2eb6a5e0000000000000000,1584065458,180493c5,stale,VALID,17110119
632064,0000000000000000001102d5c5e3891ffb14ff61600ba21eeff7d40f3c122459,00000000000000000002f452ffbf940f7b7328be833cfb458b614359a5899498,1590686701,171297f6,0300a5092cfabe6d6d8472cb14f1337492ae3da100e05b7ba780728fec5e358e9d57da9d476b142c0a10000000f09f909f082f4632506f6f6c2f124d696e6564206279206b696e6762746373660000000000000000000000000000000000050014493e00,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY;6a24aa21a9eddf34db0df780663310acd1a3c94207bbcd1a4bb916b01eb21829d8c588662aa1080000000000000000;6a4c2952534b424c4f434b3a22f13d45296f39a05a84e8efffc0afda0ea85fb8297bc25b5545032000248b83;6a24b9e11b6d667375c7071c40faf73115a08e268a5aa67a608b4ef8e7460f9ab70af111dda4,00e0ff37989489a55943618b45fb3c83be28737b0f94bfff52f402000000000000000000f3e62733213181e54f42812195e5bd8d855544487b842bb7eb4b788bb3345873edf3cf5ef6971217646740dc,1876863,c5b1d2f7b66cedbdb63e300776493e7921181348f72c213e5a8b3094677b33ce,00000020921d78dc2596e2be8fa9e325b68a034bf781a0abbbb8a221469776588151a43e1e2669f75754dd94dd29d546248158aaaee7ff55adb257c6396de9e4591a9513e4f3cf5e0000000000000000,1590686692,1803547e,stale,VALID,171297f6
642120,000000000000000000025367e5c14831322ad37e82cab461e2d21b7348c051d3,00000000000000000006138f0c052b1417925e4a841a10cdb84171d0ddd32d09,1596499597,1710b4f8,0348cc092cfabe6d6d6dd4f05686ac109e2473af46b6f14a5e52cdd584f2d774a85a78799e8cacede510000000f09f909f082f4632506f6f6c2f184d696e65642062792062716b323030323033313835363035000000000000000000000005005de43f02,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY;6a24aa21a9edc104a654bf094c7aa58e17bf7770be0e50bcd49f90755e2d739c5ad7c1c9719a080000000000000000;6a4c2952534b424c4f434b3a9ced3a5d5ce2a0bec475a32eb9a3a11a46284ef8e64778a8f8d0a61b002766f5;6a24b9e11b6d208e9d3037c6c997cf99685ac642f6f8a07f1fb4c07ba03bd72b31fde213276d,0000c020092dd3ddd07141b8cd101a844a5e9217142b050c8f13060000000000000000007c714b22521ced6968684d5c1523541277ae25da1cc81fbbee9e9077fce163848da6285ff8b410170f276b65,2061224,461bfde82cf286d67337211055018fcc3ec84e8d39f92549c7411e0478e27d58,0000002064c0c4e36529690b1758f6271943cf2ebcb75746426261670edb8357a57e4e88a59a4fa0e2caa90df818e73b4a08ca99d1d148e8b63e5ec11bc4123f3f9e5cff85a6285f0000000000000000,1596499589,1804133c,stale,VALID,1710b4f8
656477,0000000000000000000457df9961a123212340daf566b899aaa54197d0648d1b,000000000000000000103c23bc9a56b6c08340f973fab41c7dfd6535700ad8f4,1605120541,1710c433,035d040a2cfabe6d6de7f778f23906c12903d21a332d99ce66dbf49d45983d2bf4ce8b6132b9e23ca810000000f09f909f082f4632506f6f6c2f174d696e6564206279206463696e766573746632706f6f6c000000000000000000000000050050010000,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY;6a24aa21a9ed71a1068bd0c4e254bb387e48e3f3695c569bfe2f3412dfdd01c1d2ee3f303d22080000000000000000;6a4c2952534b424c4f434b3adb49996cc86e5f9837c5bbc553784e851baf2f6499ad004d24d3ac24002b90c7;6a24b9e11b6d32d4072d849b09d2fd4aba07c442872e85c53b4bdf48d278aff88848145fbb4d,00e00020f4d80a703565fd7d1cb4fa73f94083c0b6569abc233c10000000000000000000b8926d433b64f5d76495cb3694f4a25298b2c595c372177f4a1e70c448d0addb1d32ac5f33c41017e15d6425,2334617,1b8e92a24f930ef64b30d4054634efb18df965a87933666a30e185a7ade68d68,00000020a1b26fb637ca0749688b93a4b74d0676950778ac16f08e6dabfaccc087e58cb3b758c35056aca735009b9e95258608c3ac11fed2ac316b820edabab1fb9ac1bda731ac5f0000000000000000,1605120423,18023d1a,stale,VALID,1710c433
657053,00000000000000000000049605d9582b95a7e746c41d56d16550e476e7be3673,0000000000000000000cba17634ab961477603f8fef0a92c6f96a29668c8edc1,1605454685,1710c433,039d060a2cfabe6d6d8325ef3c8cd1059c159aeff8e162391a3718e489ef6a28fc814acec73d194fc410000000f09f909f082f4632506f6f6c2f114d696e656420627920686d32716d3231730000000000000000000000000000000000000500906c8d00,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY;6a24aa21a9ed5bd38705683cebebf1e30ba4462d2a6d74ccb073c91cb25afa4d2592f1ca5e8d080000000000000000;6a4c2952534b424c4f434b3aff12fdd0c0809949b7249a520189025ada582a2099e8ec51eb2fb029002bb947;6a24b9e11b6db0260808a1987f0f8651cb3405bb54ff8036986da7974db3adae213522551668,00e0ff2fc1edc86896a2966f2ca9f0fef803764761b94a6317ba0c000000000000000000ed61909ff601ddd6e97b9654d949022c401c6e92b19aed53c78995dcad6e72b25d4bb15f33c410173ac68af5,2345224,24f9be19d9d073bc58360aa63adeb0af7f9586b2d7bb3ce41c3a49959e1e2245,00000020e679d875998ba21c4f0c577a617a22cb9f04ce37d8e263927b74b370b909affd0b592a42bc5385664f9a5771e12b14f18bf50a84450966cbd0f5b67d58d0739f5c4bb15f0000000000000000,1605454684,18025703,stale,VALID,1710c433
657730,000000000000000000015311bc1807d4e7a68226b69a3785dbc1a0aa61e80b9d,0000000000000000000abbe0a5c0cef267d24989d7ecf33c0ccec202b1607d31,1605832396,170ffedd,0342090a2cfabe6d6d9ce588a4a823dcd5a9b183d0780842d7cb4740cb533ad57fa91ea786dee3446710000000f09f909f082f4632506f6f6c2f134d696e6564206279207374726174756d6f616b0000000000000000000000000000000005003dac55d5,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY;6a24aa21a9ed050fffaead5cc89047ef435a165bad18f52cc7505494d36d70b5359bd5144dc9080000000000000000;6a4c2952534b424c4f434b3a37811d05733d321eebb140649354f76e24767560a75172e63c28cb26002be6a0;6a24b9e11b6d4489c1da48771d25f2f12aa38d2b60d8938ddac5043e4007e8001f2bc5f57c95,00000020317d60b102c2ce0c3cf3ecd78949d267f2cec0a5e0bb0a000000000000000000001f432bd22b5311dfe4de2ffce090e23d4ee9465eb58bbc17cf8fbc00ddbceccc0eb75fddfe0f1702d27834,2357206,2f19eb936d678017911811da23666ae353edec13621164990e1ef1b646a596f3,00000020ceae4f7761975d9086e0c1fff89f6c9f8fc39d4ada4292dfe06ef6a515078a487010c7c13a627c495946bacb95c8618fb7c1c02b3d28fe18297bf5cb924da277a60eb75f0000000000000000,1605832358,18024905,stale,VALID,170ffedd
661983,00000000000000000006d890e1147294bf6d34bff9028d0567f2d48105c7b56a,0000000000000000000a88884710099e2076d1698a880f5252429acf888f329f,1608347203,170f1372,03df190a2cfabe6d6d8d9188d98d9470ed94c2cf1d015018bebf70efdd44880a5558257b63ac08bbc010000000f09f909f082f4632506f6f6c2f104d696e65642062792078673132743137000000000000000000000000000000000000000500d44a0200,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY;6a24aa21a9edf16c5358f6c0cf6edb18cb637147a0aac2c01c7e4b8cb7c9705a9f782dc7894a080000000000000000;6a4c2952534b424c4f434b3a0d1f48d42b7e3f4f5e1588796792e9618c970918198554368034f425002d14da;6a24b9e11b6d7d04497829b17d54060665a561f05f30e8e16375bf27de3474f0573f7e03576b,000080209f328f88cf9a4252520f888a69d176209e09104788880a00000000000000000061ee37d1c28a4d751150c9a45737f81802e3bcaa7a162e2c554d5d9dfbf37d30436edd5f72130f17ab5ca6ed,2436974,7d9fe22b6174626521d2f9a64a5d7d555b1783cc7f3fd680c6229b6a1c82634f,000000200b37c44f9716129edba4633921abd29f496033909986fffac4f062e1904ab4606138fce3b80e466f3a4f01d2236830b02e31fb1eb46f2ed956d5f557e75929c32e6edd5f0000000000000000,1608347182,1802a855,stale,VALID,170f1372
663043,000000000000000000019a6273252cd334c21baf6cbf727bb3d3e23fe44dbaf1,000000000000000000080000dcbdaed543e850569af8ccc92ed1fc4056b351da,1608985819,170f1372,03031e0a2cfabe6d6d276167748fc992b6f8d831f4042a3e036adb0aed113c15139941e38475f6aa9310000000f09f909f082f4632506f6f6c2f114d696e656420627920686c3761313036360000000000000000000000000000000000000500b30a0000,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY;6a24aa21a9ed347b7286223f231a369453f4d086d3172068c72f278b45ce37960640aa5cb113080000000000000000;6a4c2952534b424c4f434b3ae383322cdd312cef6bfd0a9f23aca37cee1b47b5a5ddb965a4fecb2a002d6137;6a24b9e11b6d6f795ce8a6042f7055db0cb18af84b06c1d67feba0cd9f61ad98ad94b04411dd,00e0ff3fda51b35640fcd12ec9ccf89a5650e843d5aebddc0000080000000000000000003d4d1f282728f3c46e21853a71ee526e4f76fff86e114d5527fd510bb9a95e51db2ce75f72130f17df4bfb0b,2457230,e464a993780637b23be1ac853487e48f601eefa00941e8f42f1024f295d072e0,00000020addd6cde4d25c905f274f0719537ecc8d68df32c1862b11703a864ac54f5f9a29ca6e775ab4dd23e51622d7c8ae257ec8479f0c700d4c1ae38d465041f6a72e95f2ce75f0000000000000000,1608985695,1802c829,stale,VALID,170f1372
663426,000000000000000000000d691e98e804dcfd8772e6af1bbc63b62d895bbc533c,00000000000000000000f739db13ddaf952848f12f4a889eaf3f408fcd04306c,1609202268,170f2217,03821f0a2cfabe6d6d5e933b569541550e9af17a93004b50b27e846150024c039ccc39d972335c5a1610000000f09f909f082f4632506f6f6c2f134d696e656420627920766963746f723737373700000000000000000000000000000000050058230000,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY;6a24aa21a9edcef1d75f72372ebb7d86ce85f1a8d412a168397070111e3434fd2dadbb8e7188080000000000000000;6a4c2952534b424c4f434b3a455053dced2ee6c8ea1def611b6dfc6ad4c6864375f45e6f12e8062c002d7b79;6a24b9e11b6d728e1b2b8ffd021ee721b1277b5401c1f2de9c4b00ae4deb53f1b8fce07ee046,00e000206c3004cd8f403faf9e884a2ff1482895afdd13db39f7000000000000000000001ff460d437d74f36d0b594443bfdccdfc6abe869151ef56cbe46ce0ca96dbd8b5c7aea5f17220f17725b9613,2464079,bca363223940d1994df83a66459bc869c4f4f8dded855e3f1c9694a1286d6044,000000206cc0a29e65b6cf42224fb1d29b8e01b4621d96ab7a3042119b4b2d81c789e40f2995d48761349cb6957e14373433cfb16eeffe635bb5b2847eb877e2de126ac72e7aea5f0000000000000000,1609202222,18034e52,stale,VALID,170f2217
