btc_height,btc_header_hash,btc_prev_hash,btc_time,btc_bits,coinbase_scriptsig_hex,coinbase_outputs,btc_header_hex,nmc_height,classification,validation_status,expected_nbits,btc_bip34_height,btc_parent_height,nbits_match,post_bch_fork
257799,0000000000000029aa1f4563e72b875bf06990419f802ab9d869073516008228,0000000000000023f4514ddd81a0a915bc16d59eaf9fe9a6e0344b1aa01319a3,1379103543,1931679c,0307ef0315e4b883e5bda9e7a59ee4bb99e9b1bc52337339022afabe6d6d4fc09505bd017f2857cb281997081046de40bec2a1b77dd85b67bfff282975f104000000000000001057a4050000000000002c5e,NEpeRmS775fnti8TDgJA28m8KLEfNNRZvT,02000000a31913a01a4b34e0a6e99faf9ed516bc15a9a081dd4d51f423000000000000000358e6042e32c86249ab949e7164a0a143132fa1e1eff2f094d36726ba931d6d377333529c67311953a2eea1,133664,stale,VALID,1931679c,257799,257798,true,false
257910,000000000000000e02d04f8c5415630b3056bd40b15c02c3f4bce775ee81fdae,000000000000002e64a5953f87efb0895d5836d988ecb4f48acb4dcbb870809b,1379148250,1931679c,0376ef03062f503253482f04da213452084f00003b078a54eb36522cfabe6d6d58fac30b9da694847f7f81fd1ca5646473877739114c6055c999eafc4f0770d3040000000000000067686173682e696f,N8Jkcm44Uq55GdmPojkpuGyoW4Cm658TwW,020000009b8070b8cb4dcb8af4b4ec88d936585d89b0ef873f95a5642e00000000000000d401c8f8aac8b56316440941456d891c951ace609fa480c7db4642646a6f9290da2134529c67311978ad4f67,133769,stale,VALID,1931679c,257910,257909,true,false
258097,000000000000002525fe628adbeb69c7ff2d631d5ffb76c74a4452b6ea6a180d,000000000000001a9f7d314b62f308519eb6906203e6f0f8362509190aa2e8fe,1379223897,19262222,0331f0030400011e0946124d696e656420627920425443204775696c642cfabe6d6d132bf10dd462507245914fc264461a760abe65888f12144902b539b486856b9f0100000000000000080041ea6200000b83,MzBvZ4F759X6wHTjzwkMEbKh12am3PHT6F,02000000fee8a20a19092536f8f0e6036290b69e5108f3624b317d9f1a000000000000002af84e8b5628f438d8a766fe88d9ca13ce206c75636b429c3640d734b068cd8d5949355222222619b342d0a1,133947,stale,VALID,19262222,258097,258096,true,false
258246,000000000000001d265a0a3f1b4e31c90b854cd1b32112bbe7993a8c111f5470,0000000000000008f434a874c7f3d8a1ba578af1f18ef136ec80da7e9c982164,1379296900,19262222,03c6f003040000b93305124d696e656420627920425443204775696c642cfabe6d6db871c96976bdecb105855d5e5fd1af8a7b89780cb1f5bbdb6ae4e11c512e1fc30100000000000000080000ee8a000068e8,MzBvZ4F759X6wHTjzwkMEbKh12am3PHT6F,,134146,stale,VALID,19262222,258246,258245,true,false
258285,00000000000000119530fbfb2f3d23f4f568f587d00c346be5ff2963d776f5b1,000000000000000281d0f5dfa715d5ef3c569e428d84344913173744e7ef8d61,1379315728,19262222,03edf0030e00456c6967697573005236b0109afabe6d6d01939cce73749f5453abb4da7e2b6f500c783fb448aed54fbfa8e1718c5b52570400000000000000002f73312f00,N1xSi2PK1CQJd9FKxzJwc8565aLeeo1wG2;N7yjsAUjsnLgojimQmRTzuX5TWeqLRaBxg;MwdDmyMuJ99dHxNKkNFf3MGcARbQcSoorG;N1HAWeUAarv6XTF2e44MPH7kJ2zTHwEiaX;N2dH8BpDZoQuW7x5QNVJsVfR6kJXzQsH6t;NKKAZLSGUXSMhxFZzR1238LFbk1mPDJLQB;NDtxrcvJDYucLcDs9SfnjPqA4gXZjUgC84;N2KjXDcVQ4DxgvWUQSd18ddMB8Ri65nG8f;NEE3goa95pBVEkKuyMKdbFpYQ9mdbEtxM8;NHeP5F3aRNqh4BvqE4s7DoSbnstfUeDaFu;N1Q39Abgqs1QN1y5BK7XJKFEBRpiJordYN;NBtkhTRd9cnn71fb7H9HXSfmBzjX7VmYcB;N1qkwJq2NUDKrahAeZNq8vzMh4fdS8Rhfh;My5z2AW5xZ5AhQDeVuYthVonciLRQN3gRZ;N9H67VFzAKd9wvSD6G1pfx7ksS7mCQPaxX;MweSU7w41M2RdQ1EB4KFsyBzU4TNi8A2fU;NGxMu9kkB6Zz3d1Uk4zH3gbsKSe4TrEMjP;NGiSRWRkxux4hpWZsExGdV8fKpdtUzeUED;ND6WK4LCbqgeiMMMXSGnpEQmZqH9UsEaeT;NKKf1uxLGxzwHaq3L5LWyE9o8cCbHX1BfG;NBM2HSsnsGqup9FGwFqRxPjwsDgu5An3wx;N73sVmFM3XEgtASgMiVFyfC3xjSRExYc8y;ND8UF6JLzFDRDyAfuMzkb5ppzHyyZrgdEF;N7JwrbBixydUGFYz79wRyGGV3fq4eJPLt9;NGWHtsUDvps6LLsMy3CWXQix4z6UtrT26G;NEqJgeDo615yEikzfYE1TmH7JnQcEczpeL;N7iP4omsHtNSrBgkdX5THmJpSvfvKEu7oA;N645adZ1JPzoqzLdCKtxRwZA3iMTKGAaL3;N8kAnccgbBo1fzsyzzPFsYTHTN2WitJiKd;NGp44TR5BqrPY7zfj2HMVYKMjucQRBKmWw;NJcrubDzETTGTFKaYuhvSmBGUbM5A2sAVS;NKGVrt4bsqxHoQWkyXFfPhfuNU8riUjFfT;NBhoHzpo1EKwEK3TfEyPuVZxEJqRnP1P8K;NKjpkUG3tRoMhaTTVMp1kUtwxxyH8PGQDM;NED5ksaUHsXxDVpEtjzKjJ2eK6LXjCmybQ;N2opWJgDKTtjLBiZ9b2shFJQkkDQSFm6fu;NCSadiUtPnrf6VesYGpMrgUsvDFgyYT2im;N1chCvNzjsUUhDudtnRyBrtBjNfbukNQfp;NAQGL6JKxHXSRHNG3rRmTXHnGgimR3RDzz;N4hP5JS94EZnBEZKagb3muGEuwcHZ8iWhQ;MvdrKdUrsVgq6HYhb8n8W2Jdki25uHguF2;NJfhdVaosN9GfXR7i49jJFgef63P8KYdS3;NAtgC1t2WzDZjEHPtWzEXk1w2LonA9Vj8h;NCorz1VZhEtX2pDrLudNPB2d24ttu9viGw;N2tp69M8Ns3C4i3rKQJjKF5VYhESLyjVSo;N52PuXHnBZbcCkqnLJLP5EQZLDP7wzEC2P;N2VrfQJ2hEsKzLzznDqiwtj1mSNxvgbyVN;My65jjmNkK56kTMCmXcLvYKaRyYWXn2RHK;NFm9R6k326G5E6cVFTM5zpLbFEEgJvpFjx;MzoTsx88z71z2oBdBAGk3fcqcP1FFjtiex;NJoDPEbp9fNLEoBGB6DMsgoQ7VUbXzcGq2;My5U5AvE3wj1sHAgdboiZyXYbFgCQSmZ6a;N8FFPmt5wiQFWFa66r6CX26W94kvuUGbjF;N35NJmHwGHcTtw4GY7EprNN6U8V94LxTZm;NDcsLKiaMZCV5sVFtAU923vNJdz1nuq1NY;MzibUS6bzyrCt65WvJPaATAycmXuGiqR7w;NEgK1BpRaXbubSiYCPCEAdthdvkcB8KCKg;N9CCrBN52rfoQsKNBdtEcwtogbmb31cEtA;NKi1NKTr14122qUXyA8YmPyuCJruQ5Bm9f;NKdPxqXbUTvmaxjFRVi5CBaaqSyWG6UhAE;NCWMqUW9ANw5FFFM747BqfsYkjyPAYXcyt;Mvqigd7mUrYmDG9DouaZnk2MT7w55AHbbN;N51oeNzVbeujm7F2Rq4GcdKkTmAjVcBfYH;NCM4YGAZeqc1gSE283ap2UJ3eX7LBifBZ7;N4tuzPgkhKwTuHb2soHjqLr9KQ66VSuwfh;Mvif7P7VYZF7EVLRUswFGMX1B3hFrpc9rT;MyGHTrE6PD8dfLdA4wsKARExhvd56jemKb;Mzy6TBrGEnghUVGM57NyiETRqLnqTZrJic;N9UGTKBsVoeREUTPN98qi966YKsrWjczS8;NAwPoGToWRs63YQH1NtGbugFzkGj13QceN;N4CQV8XagXA3W5K5R3AxtKhur6vxhArnuU,02000000618defe7443717134934848d429e563cefd515a7dff5d08102000000000000009ae976936c13c623ed3ed4b25010c2b8aeb1af5126cf7daef467212c7f752d0510b0365222222619c6d68622,134194,stale,VALID,19262222,258285,258284,true,false
258415,0000000000000025c3c39c43b3985de48e649bd76dcf6774873f47971cb72fe5,00000000000000246b74d24b04ebe4a02832f25d840cc2ccd2345698e2f6021b,1379388879,19262222,036ff103062f503253482f04cbcd37520809000094098d082836522cfabe6d6d27734100adc829843de169f15f6bba10a7e562767eef63e8040238723230f755040000000000000067686173682e696f,N8Jkcm44Uq55GdmPojkpuGyoW4Cm658TwW,020000001b02f6e2985634d2ccc20c845df23228a0e4eb044bd2746b240000000000000009bb5f1c9c0a61005cf803d21de3b4509d8e65a9de0cea59ffd913bcf73f1663cfcd375222222619edeec1a0,134356,stale,VALID,19262222,258415,258414,true,false
258437,000000000000001dbb017579223449755d61e572f7667a8fc651a37da758f672,0000000000000021353021774769598fa1c1c9e80e56c41b267995557493a835,1379397254,19262222,0385f103062f503253482f047eee3752085e01009401e83fcb36522cfabe6d6d1591a1456862895af92bd838614c6eb92e65077146b2e95306e0c74a2fcc2616040000000000000067686173682e696f,N8Jkcm44Uq55GdmPojkpuGyoW4Cm658TwW,0200000035a89374559579261bc4560ee8c9c1a18f596947772130352100000000000000f3df46deffc426f0578657c288dd595df66480cf1a75c7e4286a9345307b348886ee375222222619a1f077ac,134378,stale,VALID,19262222,258437,258436,true,false
258543,000000000000001347d673e5dcdd14cb68741e2a9fe67f29ec74f5abd5739438,0000000000000019bd4845d9d5b29aacd8083e36b27e8753b1c14d0a1506da06,1379451971,19262222,03eff103055238c4432efabe6d6db6c3a31497e639d25254d6f324fa4a434ef30e05ca43d424ff9b2579e0893a22010000000000000000454d4320555333001062550300000000f8900200,N7A2Jikdn7Bidi3sLuQFQvt4UVue8SwWMk,,134520,stale,VALID,19262222,258543,258542,true,false
258608,00000000000000166214f4f8be302cc854c8d9dbafb512071fd4d38b8b1ba08a,000000000000000a4cc96f7ec42405e4ba68973c7d3911096a00def6f9df8075,1379492747,19262222,0330f20304000289e946124d696e656420627920425443204775696c642cfabe6d6d887460aab0d1943826f11da091b6affdf8324945783bef14d977795a86600718010000000000000008016f509c22000066,MzBvZ4F759X6wHTjzwkMEbKh12am3PHT6F,020000007580dff9f6de006a0911397d3c9768bae40524c47e6fc94c0a00000000000000506a81a38479313017baa734c4dfda77dc1d3aba70b8be0acc51674021c5248f8b63395222222619c204aa41,134600,stale,VALID,19262222,258608,258607,true,false
258610,000000000000000a1002e4355fcd2fa833951db23a0ed5c88fd25ddb3afa48d6,0000000000000004256267209a0e46f647afef53e54c426731f571e0f9003e8c,1379493143,19262222,0332f203062f503253482f041165395208d21d0095000006d536522cfabe6d6d00fed901e4ebeeef84dba98d6902626f4cc534301c792204f68e0414fa626199040000000000000067686173682e696f,N8Jkcm44Uq55GdmPojkpuGyoW4Cm658TwW,020000008c3e00f9e071f53167424ce553efaf47f6460e9a20676225040000000000000064afc371a864d53bf8ec67c88c300a2a101e15fa7ddb167e93e228d4333cfade176539522222261923a47df8,134604,stale,VALID,19262222,258610,258609,true,false
258649,0000000000000003aafc6660aa3d288315178447ad391a5f68011d4bd30deea3,000000000000000e6e00afd16a7b8c29cb098071cb5c82ff30eefcad49045669,1379512900,19262222,0359f203094269744d696e746572062f503253482f2cfabe6d6db74f59cbf7884c7bb3a0836aedcab4b137839e566d1d41268d02435b4296b71001000000000000000975733129c00000013e,N4y7VEADHPELNSYeUXG96bh8z2bgGeAnJk,0200000069560449adfcee30ff825ccb718009cb298c7b6ad1af006e0e00000000000000c53c780cc1faca5ab0efd54b06d04063078826314d440306332ad23108bf44bb44b2395222222619a3f3369f,134654,stale,VALID,19262222,258649,258648,true,false
258810,0000000000000012341ccf736eba9ac3bd6b3c52a2ca11cdcb4c97b5320145cd,0000000000000000015235dd26bc6ee20bd574fa78c4ef9b7ea750f53c28db8a,1379582199,19262222,03faf2030400035b1445124d696e656420627920425443204775696c642cfabe6d6d186858be4989fccd14d9f2d7af4f52590b6ccb5298c6da5b6ec1f03ce118b09f01000000000000000801a24db500000938,MzBvZ4F759X6wHTjzwkMEbKh12am3PHT6F,020000008adb283cf550a77e9befc478fa74d50be26ebc26dd3552010000000000000000981c17a87cb82e2cc11cbe4fc48a66cf9ad785b8a10819ba411cce5420adc196f7c03a5222222619dcaa77b7,134800,stale,VALID,19262222,258810,258809,true,false
258904,00000000000000040bb45bed157f7f5efc03bc85eaa09abc623c121bbfc1cd2c,0000000000000017cc318a9cd52ded3d8c1f062d8d4dba43de61f20624d896a5,1379628444,19262222,0358f303040003197946124d696e656420627920425443204775696c642cfabe6d6dc8952dbde12a00b3031cc3b2b39f2759e52d9052080155f380d88e70a0f1cb7f01000000000000000801e234c00000082c,MzBvZ4F759X6wHTjzwkMEbKh12am3PHT6F,,134917,stale,VALID,19262222,258904,258903,true,false
259368,000000000000001464fb29c730f41b2cc8407f390985ab79def1d1f6fc689bba,000000000000000997717f0047126ef595ee6bf6af0428c6aed8da484747a295,1379833724,19262222,0328f5030400040c0544124d696e656420627920425443204775696c642cfabe6d6d41ce2cfd29430e030b1077ecddcd16f8b0216a615095f6d51ee3ff44d16f884a01000000000000000801c469ea00000483,MzBvZ4F759X6wHTjzwkMEbKh12am3PHT6F,0200000095a2474748dad8aec62804aff66bee95f56e1247007f719709000000000000009e7922a55e150a4d2f5bb7401b1d675010b69242596171f5de35f7d68271b5837c973e5222222619f413ff48,135390,stale,VALID,19262222,259368,259367,true,false
259397,000000000000001ff8ab94e2638558c6b3fa305fc75127a6eb67ef26a29fb8c7,0000000000000019fc0239d7c3e37c4d23f83b29fd14047177e0d2c488d565f6,1379847469,19262222,0345f5030400050e7946124d696e656420627920425443204775696c642cfabe6d6d39635e302052ddff85b536d00fe5460f9aa34da28f3ebe1ded5e627210b1788d0100000000000000080283b38d00006433,MzBvZ4F759X6wHTjzwkMEbKh12am3PHT6F,02000000f665d588c4d2e077710414fd293bf8234d7ce3c3d73902fc1900000000000000b1ffd42570e292a7fb506137a5c1955a86b5df721a91df38bff1a768f5b1e6692dcd3e5222222619d698896e,135416,stale,VALID,19262222,259397,259396,true,false
259573,0000000000000010d938a4ef011b5bbf161d82174ed9f5443a55a8bcdb37a884,000000000000000fc294021bc1f262449ad39c7c6f03fa81be28d9f0123f5606,1379920010,19262222,03f5f50305523fe88a6efabe6d6dc0336b1921644eba1fd41ad7ce4c13222e40190a1a339fb426f32f7d0175f2f9010000000000000000454d433a204f7267616e6f66636f727469206c69766573210073010000e2b00000,N7A2Jikdn7Bidi3sLuQFQvt4UVue8SwWMk,0200000006563f12f0d928be81fa036f7c9cd39a4462f2c11b0294c20f0000000000000026a2487358dfea75bb223e3bc4c807fe0c58b9c2e850a021663273fcafccb1a88ae83f5222222619399cd24e,135570,stale,VALID,19262222,259573,259572,true,false
259612,00000000000000130ba1de80aeb6f4c56b22e9b45c6b41183034f82875d3fd30,00000000000000062ba204d2ed626717985caedb9e3151683ae1ad34d493a969,1379934415,19262222,031cf60304000016af57124d696e656420627920425443204775696c642cfabe6d6deb1d7985f4e78192b527beff47f74948ae875701a560ddb3f3ed2bc6572ad54b0100000000000000080001a0d30000180a,MzBvZ4F759X6wHTjzwkMEbKh12am3PHT6F,0200000069a993d434ade13a6851319edbae5c98176762edd204a22b0600000000000000884909398f48d7744bec370ffe6dc907fce784809a2fb8ad2255d48b2f1f9105cf2040522222261909dddf07,135607,stale,VALID,19262222,259612,259611,true,false
259749,000000000000001484b74fa986385addceceb1e2b4d74683072ce806acef6514,000000000000001dd5cad5a0fe87dc06462f39094ae8dead0bdd701ea0bd8d6f,1379989901,19262222,03a5f60313e4b883e5bda9e7a59ee4bb99e9b1bc5240f98efabe6d6db94ce2eaf9f2338976bed0f14df0e4522e014d4d07060d0fc4dc0c373d4cf4720400000000000000f09e41070000000000000894,NEpeRmS775fnti8TDgJA28m8KLEfNNRZvT,020000006f8dbda01e70dd0baddee84a09392f4606dc87fea0d5cad51d00000000000000fb8dd9f082533e8a889e319a524adcdf8861798cc2fb09ffd949a1d253c5b3238df9405222222619b3e5c006,135732,stale,VALID,19262222,259749,259748,true,false
259855,00000000000000066933ad83e87fb431f33fa0cb9acbc5fbbc07fa7358b3d2c2,00000000000000221088e235bfbac9c8d4d992275b6e981585094192ecd3d385,1380032270,19262222,030ff703040006b71945124d696e656420627920425443204775696c642cfabe6d6d5e892e35ca50226bafd857d0966b0b2973a62396d77061c6a1eb261b72d4d49f010000000000000008032b4bebdd040000,MzBvZ4F759X6wHTjzwkMEbKh12am3PHT6F,0200000085d3d3ec9241098515986e5b2792d9d4c8c9babf35e2881022000000000000001eda8b75f4eb679ed83e1c8e5e437d82969ccbcee814b54ab646f11a8cb28d8b0e9f41522222261927bd808c,135835,stale,VALID,19262222,259855,259854,true,false
260247,000000000000000e0d0807cddc5c8a6e0fc125000adc8387de1fe2b939b1e455,00000000000000105fddca4c74a3485321cf549e1d2d5d4c12d80551f44e3a8c,1380209849,191cdc20,0397f803062f503253482f04ca54445208d308006f000e6a962e522cfabe6d6d437bef6d39d5e739509204d1852289b54c466bc68d5191e9f3dfb134980c8f6b0400000000000000,NGjUPy6VHMRBvJ2NscGLtAVbjvx1yLjgT8,020000008c3a4ef45105d8124c5d2d1d9e54cf215348a3744ccadd5f1000000000000000b82e9ed5c0ccf9660a92cfbf097fa858b5cc450fb4a2374a98fc25046dcf0071b954445220dc1c1997c11ff4,136238,stale,VALID,191cdc20,260247,260246,true,false
260596,000000000000001336131d5ff4ed5dfdd097be4b8cbcff4b6003dcb59e9ea6f2,0000000000000015a752213822899ed7eb9eb1f8bb4701d44baf14edd7896316,1380385934,191cdc20,03f4f90304000838ac45124d696e656420627920425443204775696c642cfabe6d6d56d89f2293c5fec16be7f557b08256bcb03ddd90c9326c3e1af2c9759354fe8d010000000000000008023a8fe831060200,MzBvZ4F759X6wHTjzwkMEbKh12am3PHT6F,02000000166389d7ed14af4bd40147bbf8b19eebd79e8922382152a715000000000000007874eb17e645663c248e0397347be9bc06ce23f07848bcf3e8e4deb6a0dd9cd88e04475220dc1c191c0b4d7b,136667,stale,VALID,191cdc20,260596,260595,true,false
260651,000000000000001b037537fe0d8a325f9eebe7dc9b22d1ccbfbfe8ad2efe74a8,00000000000000163b863cd7b64eb5ddcf05ca0cf56e5f3f9fc1b84e9d2c77a6,1380411024,191cdc20,032bfa03062f503253482f049b664752081c0800f001ff63c82e522cfabe6d6dc9a4e0ac4ba8312a0852f1a47490d0c93f727013e3695c5cf5e951207311bccf0400000000000000,N8Jkcm44Uq55GdmPojkpuGyoW4Cm658TwW,02000000a6772c9d4eb8c19f3f5f6ef50cca05cfddb54eb6d73c863b160000000000000009b52ba3522e3df8a0b266784522137cb6af26dccda5eee4457aee649bf4e4ef9066475220dc1c19ca73f946,136741,stale,VALID,191cdc20,260651,260650,true,false
260686,000000000000000cb900b6bfc93335d3c18f1a0a4c989ed757e4570ce9f9104a,000000000000001cafebf08b390a25d010758e563700e344f9ab3c8f343e0bab,1380428570,191cdc20,034efa030d00456c6967697573005247ab1afabe6d6dfe4a69a604d9884341e3ccce31b5791d22c80ec9087e5440c2cc536c7b3d075c0400000000000000002f7373302f00109e51120000000000005271,NJL7xLCPCdURepGCSadnZfpDXJAEe1J8uD;N7yjsAUjsnLgojimQmRTzuX5TWeqLRaBxg;NF8gkV5yzEpLT5Sewe637kQzjpKF7hwiJn;N2yLSe21tbPjhfGy8Q6XLyHZitufRnshqP;N2dH8BpDZoQuW7x5QNVJsVfR6kJXzQsH6t;NCqPoegNoqKXa3C1ogzRfFXyDtCeJyMRt3;N52PuXHnBZbcCkqnLJLP5EQZLDP7wzEC2P;NAu6P9zBD4B37mB1PG6pBvNpZnbrg1xZZb;NEx4zWgfUmRrBTU5LuPx67TyPF2s42WS8J;NB25d2xPYcG99yLvLnDnExtqjRSg5aSEHQ;Mxa5kXpGsV17m3pyQSTKGHhE72fpmzrtvs;MycUWPEmAMh7BSNF3waHPyeWQvHpPDn8y2;MxtV9pSgXJE2d2KCHKopV81qunBVJepCZr;N2KjXDcVQ4DxgvWUQSd18ddMB8Ri65nG8f;N4Ahp9FudcwyEeLVSwqcNFiSgWmsNZqWrG;MweSU7w41M2RdQ1EB4KFsyBzU4TNi8A2fU;NGxMu9kkB6Zz3d1Uk4zH3gbsKSe4TrEMjP;NJw8EF1pKxR1ftVJmzN9cDbBrTTq38q9Ev;N2srcoMKaaiy8ZwLqhQaNpKBZS2AwAMn3m;NCwGZLipRHQ2h2igYo8AtpVEZ6Hs8QWiJx;MwUqnULkBvckyL86ZdS9T9ViLeQiQKY2Lz;NAoJ5DAquYFZed3gHy6aCVLyxgGVkZ23p2;N9UGTKBsVoeREUTPN98qi966YKsrWjczS8;N2opWJgDKTtjLBiZ9b2shFJQkkDQSFm6fu;NJkeZHb7m1pLwgLeJTqP2WVp2eeVchZsPJ;NKneJvuDfQW7zifsvD7upAHCk2r7ZKqBPE;N7sLWLNo4yq3hueVPGSSyDdt2jCVtUtSEu;NFm9R6k326G5E6cVFTM5zpLbFEEgJvpFjx;NC2uLperKPP9FevXADETKcoQFUpR4VrnnX;N5NbJXgvj7N7uDiJdR6yq9xjYLQu6NjSUV;N15bCCh3qbrycXbXfXbfCVUiJKkg4oi23y;N2mkJkbEcr2oS5DgWVCBvYjcGtBspGfUQS;N9HPBirXDHJcP7696q1xS2mPcLyBqtsd3k;N9U9U7caqLmtEE7wt9MDRcsUXWAC4mBfQH;MzrMnFpQQ8Cc1XUvWrttutiWT42bGh2PqR;MymUGunL37KxmVG5TCYRCLEqgcqbQME667;MxWpUrAx79Mq5Aqe8SEy8MysTh5Kx13bbD;N2tp69M8Ns3C4i3rKQJjKF5VYhESLyjVSo;N1HdxRDNju41RGhQ1jPYkgDY3FA4ZxYw5G;MxGTs9QusZLWSadnRkn3UmCN9ESDqc6qr7;My5U5AvE3wj1sHAgdboiZyXYbFgCQSmZ6a;N3i87zCpKK1G6aswHw1cbbNwEjgJyDbnmc;N9AbeYYUSwttLjZUZGKRxQHUMoPVTxK2BA;NFp4UpsRNb5fAQ1nz6AAoT9LpGzyiwF32J;N4hP5JS94EZnBEZKagb3muGEuwcHZ8iWhQ;NE8WxpFgy13woiuQ4qfbvVkDTDRWz9DST8;N5mkbw1BuWPrzurYBz995G1nkCfTJu5J7S;NKKCXcqKehLjY99TdS9PKTrqVtqLE9GFWy;N7jnqLekdReVH2uzuCM8xh87JBQNoEE1Qi;N6AnkTTTvFGLYCuP78gYDzdu6Q7JEyKvF4;MxK3rzcpVdnsi5VVP8kK49t6MDR5avPngW;N5iHpqCDHqWGBciooa3Avy2oVVgQJ44Egr;MvzNQ8e67qVrUpV8hRzFvzPBLrf2AvPaJW;NHgAodDM1a96kG3444uGJdVUxWcDDGoQfw;N2PyqHF7XUSorWfRbqhW82PbdWL4RuFX37;NDPNvXBkeQayop4RfAYcH5eprPQAaB9fSn;N5R8Q9UcuWi564GqNDUYYvbZoLy1c6pzsV;N6yNWEJvUhC5Z3iKd8uF4B8QjVAgdLAKqC;N7QWb7XcjC8hYzWeFJDEUccWahT6yALiw3;N1f6ngZy2xeHjv31ShyaPLM3hBiQBXoKKT;NHuYKq2BkpybKCvXy4PMJsu7KpcVdvBGyX;NC4Bjc3DhExxU76c4cVFMst4gWWgbwzxF2;NBC8wqGzW6LMio8wt58SckF2K4iXjjBZHQ;N9gBHHxPu9wGSzATUuocDWtGiZAteSEcYT;Mxj4qGjvxYoydFxAE8j4LzkXVsjaWkGcbB;N8GwzL91VdJjQ4bd3kwqG4ozULv4yYR1JT;N4CQV8XagXA3W5K5R3AxtKhur6vxhArnuU,02000000ab0b3e348f3cabf944e30037568e7510d0250a398bf0ebaf1c000000000000005f51e2b608bd6c45e37dc32cdac4c1b485e4d0eb3043ed2bf3193889d6b5c3d31aab475220dc1c195d26dceb,136787,stale,VALID,191cdc20,260686,260685,true,false
260971,000000000000000e14ea9336e34997f57432c7e92a04e4f19224597337aca21d,0000000000000014189877791dd9cd1ef1248604c364f60905fffc5dd91b59b2,1380579844,191cdc20,036bfb030400001d7945124d696e656420627920425443204775696c642cfabe6d6d4aa50ddc9aa69ac7309e3752f9d5a4f4c506c825d6e008a550168d3ddf255ed7010000000000000008000038a7df950100,MzBvZ4F759X6wHTjzwkMEbKh12am3PHT6F,02000000b2591bd95dfcff0509f664c3048624f11ecdd91d79779818140000000000000020ccc0b41f12a6edbdcbf8f2430815408fc0a9be4ad0a40897c1969e5bab4b8704fa495220dc1c191e4a8013,137114,stale,VALID,191cdc20,260971,260970,true,false
261198,00000000000000168b0dfa91f97dadddaa7172829e6bc0520af99a56eb3d8706,00000000000000107f1bc0e2ae20031878be9c1504103937baa0da189d87f8c1,1380684601,191cdc20,034efc03062f503253482f044b934b5208324c00f0ad1902002e522cfabe6d6dc66153d99a6fc200f5ac91a81ea981c455eebe30fbe96ae248967f610aaba61c0400000000000000,N8Jkcm44Uq55GdmPojkpuGyoW4Cm658TwW,02000000c1f8879d18daa0ba37391004159cbe78180320aee2c01b7f100000000000000049926b53ab55d69d7968eea83537c965fd5a6f6a19d59cccabc4fc364337903839934b5220dc1c19224a883c,137333,stale,VALID,191cdc20,261198,261197,true,false
261323,0000000000000014b1e9decb44dbeacc8f88a874902e0582dcec6423da1ebe69,000000000000000d2166e7b5d97aef4af79bdcfe934506981c8add3a93b6b2b0,1380741751,191cdc20,03cbfc0304000075dc46124d696e656420627920425443204775696c642cfabe6d6dad84b4563eb5825f3289a2c0960d1bf5d2e8f68d7b647db44b55862a78613cfd01000000000000000800004ca90000085c,MzBvZ4F759X6wHTjzwkMEbKh12am3PHT6F,,137450,stale,VALID,191cdc20,261323,261322,true,false
261367,000000000000001ccfe33f9a7f555ced5cd6b9561f30e5f9f86bf492afa352cc,000000000000001adf858aef7d792ab9306f18e26b23d3ef2b9a6e9bf2d3793a,1380758486,191cdc20,03f7fc0304524cb3d8fabe6d6d6bdab3ccc77e7474b2d1dd1593098411a6d71180ab4010c34cee407c7e6e85dd0400000000000000d0388d010000000000002ef813466f722050696572636520616e64205061756c,MxwXKAWsvWJEo7MwGGYZ9S4i4YHPQxXC1M,020000003a79d3f29b6e9a2befd3236be2186f30b92a797def8a85df1a00000000000000cad372b4dd5db7e96d0fb6ca09bba92ac3a454ddc2bd1b8b7794ee08b998912ad6b34c5220dc1c19e0ac51f9,137493,stale,VALID,191cdc20,261367,261366,true,false
