chain,source_kind,source_path,source_row_number,artifact_scope,provenance,child_height,child_block_hash,child_block_time,btc_height,btc_header_hash,btc_prev_hash,btc_time,btc_bits,btc_nonce,btc_header_hex,coinbase_scriptsig_hex,coinbase_outputs,full_coinbase_hex,classification,validation_status,expected_nbits,rejection_reason,btc_stale_relevance,relevance_reason
unobtanium,validated_stales,data/validated-stales/unobtanium_validated_stales.csv,22,stale_only_publication,repo-data,1161232,,,535495,000000000000000000115e2f370fad2516f8c847f339044ddd3e2da8555ad168,0000000000000000000f6925097a4ac59b9b9270f9ae140d7fd333f4081868e8,1533564391,172f4f7b,2737990228,00000020e8681808f433d37f0d14aef970929b9bc54a7a0925690f000000000000000000165adbfd5d4080d4117adba0bfa9b89670f703fe603469ba65f68acf4dec1d3fe755685b7b4f2f17546a32a3,03c72b0841d6da157a5c914441d6da1579f665dc2f4254432e544f502ffabe6d6d02daa32a287473ce90ee93effa539827c00b2b98b3bd3659d29a4993e1ee1a2d8000000000000000df004edf7f4e000000000000,76a914ba507bae8f1643d2556000ca26b9301b9069dc6b88ac;6a24aa21a9ed36102c47490b826bca378234f5cd8dbf6f1a0902bbf02d2eda79a66936acae45,,stale,VALID,172f4f7b,,,valid_direct_stale
unobtanium,validated_stales,data/validated-stales/unobtanium_validated_stales.csv,23,stale_only_publication,repo-data,1163870,,,536375,0000000000000000001b28064cfbc118875239f2f9f8dbd82f60fb6055029e61,00000000000000000004bb4c3e7ed375c430a03f2ef5118bc0c272fe5f3d7eb5,1534043624,172c0da7,3835071007,00000020b57e3d5ffe72c2c08b11f52e3fa030c475d37e3e4cbb0400000000000000000060dbedc7204cc5e365a8dfc44631428ba57ad791812b1d4544b23df2bc78f424e8a56f5ba70d2c171f8a96e4,03372f0841d6dbe9795c038d41d6dbe9789aece82f4254432e544f502ffabe6d6da06533fc8e5839548709a30358cbf6dd1930f9b8a926e8ec62b253a3e736da908000000000000000da006d521670b6d800000000,76a914ba507bae8f1643d2556000ca26b9301b9069dc6b88ac;6a24aa21a9ed8c53f415f67ca1d560b6702ff8ab0f07f95545d251510f5b8c6a81c369b2d3f0,,stale,VALID,172c0da7,,,valid_direct_stale
unobtanium,validated_stales,data/validated-stales/unobtanium_validated_stales.csv,24,stale_only_publication,repo-data,1168554,,,537859,0000000000000000000c734e8e9ac497113aa2419f6bfbf0a5046d8187e137eb,00000000000000000024622c5290c6374587f74f78069406af6d001c1b2fabff,1534891167,172c0da7,2352225943,00000020ffab2f1b1c006daf069406784ff7874537c690522c622400000000000000000007b08f4225bb956f35120096ae7b08716c18dc54217b222489d0b181d8838f399f947c5ba70d2c17971e348c,0303350841d6df25277124b441d6df252718f6c52f4254432e544f502ffabe6d6df230e894adf2e83727eb27666cd7afb7683558069bdb7e57279c83b97cef176a8000000000000000d700f134ae0dabaa00000000,76a914ba507bae8f1643d2556000ca26b9301b9069dc6b88ac;6a24aa21a9ed49b867e1f1ffc66bbcdc0e66fd3d30767f8ddb50d6a1c98fa05f52296b526c9f,,stale,VALID,172c0da7,,,valid_direct_stale
unobtanium,validated_stales,data/validated-stales/unobtanium_validated_stales.csv,25,stale_only_publication,repo-data,1176124,,,540230,00000000000000000007a67525e5243b8606ca058bbc767604011fa147f89c32,0000000000000000001e84cc5520bf6dcb06ed63703fa7c407608abb9bd7cf7c,1536258651,1729d72d,1932930412,000000207ccfd79bbb8a6007c4a73f7063ed06cb6dbf2055cc841e0000000000000000005824a29c3079f17e31aa46657e7cfcd584be651b61c25b26fe08fcea3da8b9555b72915b2dd729176c2d3673,03463e0841d6e45c93abd3f541d6e45c92a69f3d2f48756f62692ffabe6d6d9ebb6008f388ba54b396546c64136ccb2e0b3da3ed1f2121f9258d983bf37a798000000000000000c500fcb5ef55551500000000,76a91494155788e7233d7bea9aa29feb2ed37bc878c40b88ac;6a24aa21a9ed00d19e56e34eca2fcdfc98d2a94e24c9e6b389106dfe22c7a0fe65928876c496,,stale,VALID,1729d72d,,,valid_direct_stale
unobtanium,validated_stales,data/validated-stales/unobtanium_validated_stales.csv,26,stale_only_publication,repo-data,1181840,,,541971,0000000000000000002074841ea64035c7689a657bf57abfebf05c2dab8076e6,0000000000000000000f041d5c690e3d21a9513e3da9a4db1ebee49f34d169f2,1537287240,172819a1,2527540497,00000020f269d1349fe4be1edba4a93d3e51a9213d0e695c1d040f0000000000000000009d55ba870b3923fd0bb5dd5c15d42feb80d68b097fef01d433d8db8bef8ca0a54824a15ba11928171135a796,0313450804ed30a15bfabe6d6dde1e62909d8649cb49da8af451d97df2b663d0046764f48b9d796e133611d7a6800000000000000008100000b9487e0100062fea4c00002f,76a9143738752136c7b5deebbded93274d69c90d3b208f88ac,,stale,VALID,172819a1,,,valid_direct_stale
unobtanium,validated_stales,data/validated-stales/unobtanium_validated_stales.csv,27,stale_only_publication,repo-data,1227652,,,555155,0000000000000000002fa73d58dbc421939796bc370af1ece833f2d1ff2fdca3,0000000000000000001d25429cf17e36c59f270cb54abef604d68623536d61e6,1545599646,17371ef4,3789498705,00008020e6616d532386d604f6be4ab50c279fc5367ef19c42251d000000000000000000fb8d209c56f4a22ca12f33b826e4b90b2a9c5ad388712b237762613d7bce1e809efa1f5cf41e37175129dfe1,0393780841d707fea8b7932441d707fea7b552732f48756f62692ffabe6d6da042e070d269c02f5ca69e016c921caa202a8baf82dc6304b58fcd4b68165fd98000000000000000ca003bf9e31f010000000000,76a91494155788e7233d7bea9aa29feb2ed37bc878c40b88ac;6a24aa21a9edab40651549a11170e241c779e198165494a15e523b278bdfdc501047d56a86f1,,stale,VALID,17371ef4,,,valid_direct_stale
unobtanium,validated_stales,data/validated-stales/unobtanium_validated_stales.csv,28,stale_only_publication,repo-data,1233177,,,556976,00000000000000000004b7c8cd40132c94085abc0bf2448c1696788fb1ac5460,00000000000000000030967160f0687e7fd730783b7ff9fb78349b01d44eff19,1546598964,173218a5,2537400244,0000002019ff4ed4019b3478fbf97f3b7830d77f7e68f060719630000000000000000000b0d692718163526139f2aff6e9af1bbcbf851ee0002297743674b2de42667e22343a2f5ca5183217b4a73d97,03b07f0841d70bce8da349de41d70bce8d10121f2f4254432e544f502ffabe6d6d3402d3e86f3341f50539233704a8bea5d384409525e371cb1f4e4dcf31caa04b8000000000000000e3001fc2abf9000000000000,76a914ba507bae8f1643d2556000ca26b9301b9069dc6b88ac;6a24aa21a9edf34bbe13703de02db920492414591fa2b60aa94889e2617a59c58d30b87d16be,,stale,VALID,173218a5,,,valid_direct_stale
unobtanium,validated_stales,data/validated-stales/unobtanium_validated_stales.csv,29,stale_only_publication,repo-data,1259726,,,565106,00000000000000000028f07e327704f901b4235cd5ca5dbb1cda979e2bc091cd,0000000000000000002d66d8cd9087827d4a95c34b124b1a6b61e19c0c58c768,1551397684,172e5b50,643374701,0000002068c7580c9ce1616b1a4b124bc3954a7d828790cdd8662d000000000000000000f3fb97b9cf0fd908bee3fbfb9cb4c07ce42b44c7ef017b7c0e49d933c93634913473785c505b2e176d1e5926,03729f08043573785c642f4254432e434f4d2ffabe6d6d3b786b93e2ee514370843bd96041976556cfc6abebdd53bcab3aea8c2d1529c3080000000ca3d3af5b1a53fdc106010000000000,001497cfc76442fe717f2a3f0cc9c175f7561b661997;6a24aa21a9ed57853acb0cb6cdedbbe764d78d23ada82fe38183523983bc34f049b648a64eb2;52534b424c4f434b3a77fed05794debb28502766ef440c429bfe5e70bcf624b03d37982c36b59d1b4a,,stale,VALID,172e5b50,,,valid_direct_stale
unobtanium,validated_stales,data/validated-stales/unobtanium_validated_stales.csv,30,stale_only_publication,repo-data,1286917,,,573380,0000000000000000001cadc54b0486649ddb0e2b7e36c97ae4e1e6a26e1e05df,0000000000000000000771b3a620d64596c746d6928a0f053db4f1ebac768b68,1556316576,172c4e11,2258771290,00000020688b76acebf1b43d050f8a92d646c79645d620a6b371070000000000000000009959d251d07218c5f8ef9f394d02daf52ddc3311b6e49b764836d1a29cd6a93ea081c35c114e2c175a1da286,03c4bf0841d730e068ef7e9441d730e0683be7472f4254432e544f502ffabe6d6dfa77b434da45c857dfc212cd315aae759ef94072e3a0293dfd8315ba269ddab88000000000000000c60085788a73000000000000,76a914ba507bae8f1643d2556000ca26b9301b9069dc6b88ac;6a24aa21a9edeac61f6954cde4394364c2467ea94120d89e48e451dae985d690cc0017eb5a50,,stale,VALID,172c4e11,,,valid_direct_stale
unobtanium,validated_stales,data/validated-stales/unobtanium_validated_stales.csv,31,stale_only_publication,repo-data,1289661,,,574287,00000000000000000020d41cb0805977d7f4446684867183f2baf8f0c10ce867,00000000000000000020cc03aa308463cf185b67af7edcff93b395e681cf72ee,1556813564,172c4e11,3064421897,00004020ee72cf81e695b393ffdc7eaf675b18cf638430aa03cc200000000000000000005f7ff2f27f0fe1efc10881623034596fa37df6ccfc9f289eab9c4b4d460d6d92fc16cb5c114e2c17095ea7b6,034fc30841d732c5bc5374b241d732c5bbd359662f48756f62692ffabe6d6d5fb3d8256952795707b6a23d04432301af9c85df05c3c139335dd49922c3094b8000000000000000e700731cc2b1290400000000,76a91494155788e7233d7bea9aa29feb2ed37bc878c40b88ac;6a24aa21a9ed24db124eaf5de27571c02a875ce659fe8f58ccad41a5eb85bbb3950530fb2937,,stale,VALID,172c4e11,,,valid_direct_stale
